"","gas","region","year","value","lagged_value","percent_change"
"6773","HFC","Romania",2015,1520.4520513122,1520.4520513122,0
"6774","HFC","Romania",2016,1676.67683041528,1520.4520513122,10.2748902188828
"6775","HFC","Romania",2016,1676.67683041528,1676.67683041528,0
"6776","HFC","Romania",2017,1835.22272426497,1676.67683041528,9.45596020495026
"6777","HFC","Romania",2017,1835.22272426497,1835.22272426497,0
"6778","HFC","Romania",2018,1894.33138556552,1835.22272426497,3.22078952701632
"6779","HFC","Romania",2018,1894.33138556552,1894.33138556552,0
"6780","HFC","Romania",2019,1917.12658637839,1894.33138556552,1.20333754624801
"6781","HFC","Romania",2019,1917.12658637839,1917.12658637839,0
"6782","HFC","Romania",2020,1988.55367541508,1917.12658637839,3.72573671160765
"6783","HFC","Romania",2020,1988.55367541508,1988.55367541508,0
"6784","HFC","Russian Federation",1990,35937.158805248,NA,NA
"6785","HFC","Russian Federation",1990,35937.158805248,35937.158805248,0
"6786","HFC","Russian Federation",1991,34229.660541312,35937.158805248,-4.75134462685083
"6787","HFC","Russian Federation",1991,34229.660541312,34229.660541312,0
"6788","HFC","Russian Federation",1992,28192.1402495568,34229.660541312,-17.6382710090522
"6789","HFC","Russian Federation",1992,28192.1402495568,28192.1402495568,0
"6790","HFC","Russian Federation",1993,18278.4100904389,28192.1402495568,-35.1648724479999
"6791","HFC","Russian Federation",1993,18278.4100904389,18278.4100904389,0
"6792","HFC","Russian Federation",1994,15469.6355295884,18278.4100904389,-15.3666240496471
"6793","HFC","Russian Federation",1994,15469.6355295884,15469.6355295884,0
"6794","HFC","Russian Federation",1995,15447.3144842258,15469.6355295884,-0.144289406947609
"6795","HFC","Russian Federation",1995,15447.3144842258,15447.3144842258,0
"6796","HFC","Russian Federation",1996,13611.1436858221,15447.3144842258,-11.8866667748541
"6797","HFC","Russian Federation",1996,13611.1436858221,13611.1436858221,0
"6798","HFC","Russian Federation",1997,18009.7358459799,13611.1436858221,32.3161099587799
"6799","HFC","Russian Federation",1997,18009.7358459799,18009.7358459799,0
"6800","HFC","Russian Federation",1998,21834.3106066416,18009.7358459799,21.2361513426385
"6801","HFC","Russian Federation",1998,21834.3106066416,21834.3106066416,0
"6802","HFC","Russian Federation",1999,22671.8988162315,21834.3106066416,3.83611016935483
"6803","HFC","Russian Federation",1999,22671.8988162315,22671.8988162315,0
"6804","HFC","Russian Federation",2000,26569.7581744847,22671.8988162315,17.1924698052313
"6805","HFC","Russian Federation",2000,26569.7581744847,26569.7581744847,0
"6806","HFC","Russian Federation",2001,25208.8933269716,26569.7581744847,-5.12185635479347
"6807","HFC","Russian Federation",2001,25208.8933269716,25208.8933269716,0
"6808","HFC","Russian Federation",2002,19303.1503124134,25208.8933269716,-23.4272204573118
"6809","HFC","Russian Federation",2002,19303.1503124134,19303.1503124134,0
"6810","HFC","Russian Federation",2003,14612.7926145885,19303.1503124134,-24.2984052960964
"6811","HFC","Russian Federation",2003,14612.7926145885,14612.7926145885,0
"6812","HFC","Russian Federation",2004,18409.9393632021,14612.7926145885,25.9850861417329
"6813","HFC","Russian Federation",2004,18409.9393632021,18409.9393632021,0
"6814","HFC","Russian Federation",2005,19817.8104282449,18409.9393632021,7.64734221698123
"6815","HFC","Russian Federation",2005,19817.8104282449,19817.8104282449,0
"6816","HFC","Russian Federation",2006,17999.5840072441,19817.8104282449,-9.17470891945466
"6817","HFC","Russian Federation",2006,17999.5840072441,17999.5840072441,0
"6818","HFC","Russian Federation",2007,16829.1346385881,17999.5840072441,-6.50264677330843
"6819","HFC","Russian Federation",2007,16829.1346385881,16829.1346385881,0
"6820","HFC","Russian Federation",2008,17926.3907894721,16829.1346385881,6.51997963322525
"6821","HFC","Russian Federation",2008,17926.3907894721,17926.3907894721,0
"6822","HFC","Russian Federation",2009,12530.0107939748,17926.3907894721,-30.1029920571993
"6823","HFC","Russian Federation",2009,12530.0107939748,12530.0107939748,0
"6824","HFC","Russian Federation",2010,13428.1968913179,12530.0107939748,7.16827871987951
"6825","HFC","Russian Federation",2010,13428.1968913179,13428.1968913179,0
"6826","HFC","Russian Federation",2011,11301.6186601017,13428.1968913179,-15.8366625722561
"6827","HFC","Russian Federation",2011,11301.6186601017,11301.6186601017,0
"6828","HFC","Russian Federation",2012,17838.5721894888,11301.6186601017,57.8408609066294
"6829","HFC","Russian Federation",2012,17838.5721894888,17838.5721894888,0
"6830","HFC","Russian Federation",2013,21784.0753152018,17838.5721894888,22.1178190933793
"6831","HFC","Russian Federation",2013,21784.0753152018,21784.0753152018,0
"6832","HFC","Russian Federation",2014,24862.030371313,21784.0753152018,14.1293812639515
"6833","HFC","Russian Federation",2014,24862.030371313,24862.030371313,0
"6834","HFC","Russian Federation",2015,22441.8779433222,24862.030371313,-9.73433139548928
"6835","HFC","Russian Federation",2015,22441.8779433222,22441.8779433222,0
"6836","HFC","Russian Federation",2016,23635.223925098,22441.8779433222,5.31749608829367
"6837","HFC","Russian Federation",2016,23635.223925098,23635.223925098,0
"6838","HFC","Russian Federation",2017,34350.2577143624,23635.223925098,45.3350212514222
"6839","HFC","Russian Federation",2017,34350.2577143624,34350.2577143624,0
"6840","HFC","Russian Federation",2018,42542.0762633049,34350.2577143624,23.8479100129644
"6841","HFC","Russian Federation",2018,42542.0762633049,42542.0762633049,0
"6842","HFC","Russian Federation",2019,36018.4611104321,42542.0762633049,-15.3345011007368
"6843","HFC","Russian Federation",2019,36018.4611104321,36018.4611104321,0
"6844","HFC","Russian Federation",2020,39096.0789456739,36018.4611104321,8.54455670886623
"6845","HFC","Russian Federation",2020,39096.0789456739,39096.0789456739,0
"6846","HFC","Slovakia",1994,0.1958936,NA,NA
"6847","HFC","Slovakia",1994,0.1958936,0.1958936,0
"6848","HFC","Slovakia",1995,13.3179138718725,0.1958936,6698.54465478837
"6849","HFC","Slovakia",1995,13.3179138718725,13.3179138718725,0
"6850","HFC","Slovakia",1996,28.3865836713273,13.3179138718725,113.145872127015
"6851","HFC","Slovakia",1996,28.3865836713273,28.3865836713273,0
"6852","HFC","Slovakia",1997,41.2120600105767,28.3865836713273,45.1814719507939
"6853","HFC","Slovakia",1997,41.2120600105767,41.2120600105767,0
"6854","HFC","Slovakia",1998,54.6079028904907,41.2120600105767,32.5046670233812
"6855","HFC","Slovakia",1998,54.6079028904907,54.6079028904907,0
"6856","HFC","Slovakia",1999,77.2853264577755,54.6079028904907,41.5277320075109
"6857","HFC","Slovakia",1999,77.2853264577755,77.2853264577755,0
"6858","HFC","Slovakia",2000,105.04465002763,77.2853264577755,35.9179741383647
"6859","HFC","Slovakia",2000,105.04465002763,105.04465002763,0
"6860","HFC","Slovakia",2001,138.783116311824,105.04465002763,32.1182147546969
"6861","HFC","Slovakia",2001,138.783116311824,138.783116311824,0
"6862","HFC","Slovakia",2002,178.455332112864,138.783116311824,28.5857652251465
"6863","HFC","Slovakia",2002,178.455332112864,178.455332112864,0
"6864","HFC","Slovakia",2003,213.51616991126,178.455332112864,19.6468423684991
"6865","HFC","Slovakia",2003,213.51616991126,213.51616991126,0
"6866","HFC","Slovakia",2004,254.385018654279,213.51616991126,19.1408682349466
"6867","HFC","Slovakia",2004,254.385018654279,254.385018654279,0
"6868","HFC","Slovakia",2005,292.991425109523,254.385018654279,15.1763679557372
"6869","HFC","Slovakia",2005,292.991425109523,292.991425109523,0
"6870","HFC","Slovakia",2006,341.487325451568,292.991425109523,16.5519862309679
"6871","HFC","Slovakia",2006,341.487325451568,341.487325451568,0
"6872","HFC","Slovakia",2007,388.26141549588,341.487325451568,13.6971672323299
"6873","HFC","Slovakia",2007,388.26141549588,388.26141549588,0
"6874","HFC","Slovakia",2008,454.472172162138,388.26141549588,17.0531384329537
"6875","HFC","Slovakia",2008,454.472172162138,454.472172162138,0
"6876","HFC","Slovakia",2009,516.926747188696,454.472172162138,13.7422220439663
"6877","HFC","Slovakia",2009,516.926747188696,516.926747188696,0
"6878","HFC","Slovakia",2010,597.239829242173,516.926747188696,15.5366466313185
"6879","HFC","Slovakia",2010,597.239829242173,597.239829242173,0
"6880","HFC","Slovakia",2011,605.026553290895,597.239829242173,1.30378512407695
"6881","HFC","Slovakia",2011,605.026553290895,605.026553290895,0
"6882","HFC","Slovakia",2012,628.195416222163,605.026553290895,3.82939604968519
"6883","HFC","Slovakia",2012,628.195416222163,628.195416222163,0
"6884","HFC","Slovakia",2013,646.877966244766,628.195416222163,2.97400292013526
"6885","HFC","Slovakia",2013,646.877966244766,646.877966244766,0
"6886","HFC","Slovakia",2014,653.839424519085,646.877966244766,1.0761625279543
"6887","HFC","Slovakia",2014,653.839424519085,653.839424519085,0
"6888","HFC","Slovakia",2015,734.884676865271,653.839424519085,12.3952838123514
"6889","HFC","Slovakia",2015,734.884676865271,734.884676865271,0
"6890","HFC","Slovakia",2016,673.37041026847,734.884676865271,-8.37060133832109
"6891","HFC","Slovakia",2016,673.37041026847,673.37041026847,0
"6892","HFC","Slovakia",2017,739.057218901321,673.37041026847,9.75492947583811
"6893","HFC","Slovakia",2017,739.057218901321,739.057218901321,0
"6894","HFC","Slovakia",2018,702.770756721768,739.057218901321,-4.90983123519128
"6895","HFC","Slovakia",2018,702.770756721768,702.770756721768,0
"6896","HFC","Slovakia",2019,720.738440367045,702.770756721768,2.55669199001554
"6897","HFC","Slovakia",2019,720.738440367045,720.738440367045,0
"6898","HFC","Slovakia",2020,678.87641678535,720.738440367045,-5.8082129711822
"6899","HFC","Slovakia",2020,678.87641678535,678.87641678535,0
"6900","HFC","Slovenia",1993,31.41216364,NA,NA
"6901","HFC","Slovenia",1993,31.41216364,31.41216364,0
"6902","HFC","Slovenia",1994,31.65428552,31.41216364,0.770790203358304
"6903","HFC","Slovenia",1994,31.65428552,31.65428552,0
"6904","HFC","Slovenia",1995,32.8867312459443,31.65428552,3.89345614882259
"6905","HFC","Slovenia",1995,32.8867312459443,32.8867312459443,0
"6906","HFC","Slovenia",1996,29.8614609565635,32.8867312459443,-9.19906045619503
"6907","HFC","Slovenia",1996,29.8614609565635,29.8614609565635,0
"6908","HFC","Slovenia",1997,34.4255745052929,29.8614609565635,15.2842942124244
"6909","HFC","Slovenia",1997,34.4255745052929,34.4255745052929,0
"6910","HFC","Slovenia",1998,31.0120759702615,34.4255745052929,-9.91558916324426
"6911","HFC","Slovenia",1998,31.0120759702615,31.0120759702615,0
"6912","HFC","Slovenia",1999,31.3824822672963,31.0120759702615,1.19439374967995
"6913","HFC","Slovenia",1999,31.3824822672963,31.3824822672963,0
"6914","HFC","Slovenia",2000,46.1010930511427,31.3824822672963,46.9007220604237
"6915","HFC","Slovenia",2000,46.1010930511427,46.1010930511427,0
"6916","HFC","Slovenia",2001,62.709920915362,46.1010930511427,36.0269719544266
"6917","HFC","Slovenia",2001,62.709920915362,62.709920915362,0
"6918","HFC","Slovenia",2002,78.551135211238,62.709920915362,25.2610975498701
"6919","HFC","Slovenia",2002,78.551135211238,78.551135211238,0
"6920","HFC","Slovenia",2003,99.1388932484955,78.551135211238,26.2093704717231
"6921","HFC","Slovenia",2003,99.1388932484955,99.1388932484955,0
"6922","HFC","Slovenia",2004,121.709308936559,99.1388932484955,22.7664592053594
"6923","HFC","Slovenia",2004,121.709308936559,121.709308936559,0
"6924","HFC","Slovenia",2005,145.201028648795,121.709308936559,19.3014979030742
"6925","HFC","Slovenia",2005,145.201028648795,145.201028648795,0
"6926","HFC","Slovenia",2006,168.884107922298,145.201028648795,16.3105451069403
"6927","HFC","Slovenia",2006,168.884107922298,168.884107922298,0
"6928","HFC","Slovenia",2007,195.56630941459,168.884107922298,15.7991191832971
"6929","HFC","Slovenia",2007,195.56630941459,195.56630941459,0
"6930","HFC","Slovenia",2008,224.010893091318,195.56630941459,14.5447259100375
"6931","HFC","Slovenia",2008,224.010893091318,224.010893091318,0
"6932","HFC","Slovenia",2009,243.588951745233,224.010893091318,8.73977974184229
"6933","HFC","Slovenia",2009,243.588951745233,243.588951745233,0
"6934","HFC","Slovenia",2010,257.757997125156,243.588951745233,5.81678490687141
"6935","HFC","Slovenia",2010,257.757997125156,257.757997125156,0
"6936","HFC","Slovenia",2011,270.106375939571,257.757997125156,4.79068698241753
"6937","HFC","Slovenia",2011,270.106375939571,270.106375939571,0
"6938","HFC","Slovenia",2012,294.66211527004,270.106375939571,9.09113649948146
"6939","HFC","Slovenia",2012,294.66211527004,294.66211527004,0
"6940","HFC","Slovenia",2013,315.755862251949,294.66211527004,7.15862199067494
"6941","HFC","Slovenia",2013,315.755862251949,315.755862251949,0
"6942","HFC","Slovenia",2014,333.115475507146,315.755862251949,5.49779602867527
"6943","HFC","Slovenia",2014,333.115475507146,333.115475507146,0
"6944","HFC","Slovenia",2015,343.498741655022,333.115475507146,3.117017044035
"6945","HFC","Slovenia",2015,343.498741655022,343.498741655022,0
"6946","HFC","Slovenia",2016,351.509108144619,343.498741655022,2.33199296480738
"6947","HFC","Slovenia",2016,351.509108144619,351.509108144619,0
"6948","HFC","Slovenia",2017,339.250175536921,351.509108144619,-3.48751492455052
"6949","HFC","Slovenia",2017,339.250175536921,339.250175536921,0
"6950","HFC","Slovenia",2018,320.921886761668,339.250175536921,-5.40258785312207
"6951","HFC","Slovenia",2018,320.921886761668,320.921886761668,0
"6952","HFC","Slovenia",2019,296.77804874866,320.921886761668,-7.52327560349238
"6953","HFC","Slovenia",2019,296.77804874866,296.77804874866,0
"6954","HFC","Slovenia",2020,295.025378312518,296.77804874866,-0.590566062258311
"6955","HFC","Slovenia",2020,295.025378312518,295.025378312518,0
"6956","HFC","Spain",1990,3039.9199969808,NA,NA
"6957","HFC","Spain",1990,3039.9199969808,3039.9199969808,0
"6958","HFC","Spain",1991,2756.3519989344,3039.9199969808,-9.32814015921588
"6959","HFC","Spain",1991,2756.3519989344,2756.3519989344,0
"6960","HFC","Spain",1992,3494.5760016428,2756.3519989344,26.7826461567244
"6961","HFC","Spain",1992,3494.5760016428,3494.5760016428,0
"6962","HFC","Spain",1993,2856.4000047064,3494.5760016428,-18.261900632191
"6963","HFC","Spain",1993,2856.4000047064,2856.4000047064,0
"6964","HFC","Spain",1994,4373.4000052688,2856.4000047064,53.1088082223388
"6965","HFC","Spain",1994,4373.4000052688,4373.4000052688,0
"6966","HFC","Spain",1995,5867.6374894383,4373.4000052688,34.1664947722444
"6967","HFC","Spain",1995,5867.6374894383,5867.6374894383,0
"6968","HFC","Spain",1996,6879.56023897855,5867.6374894383,17.2458293710493
"6969","HFC","Spain",1996,6879.56023897855,6879.56023897855,0
"6970","HFC","Spain",1997,8304.70379176193,6879.56023897855,20.7156199419366
"6971","HFC","Spain",1997,8304.70379176193,8304.70379176193,0
"6972","HFC","Spain",1998,8636.06652323347,8304.70379176193,3.99006081108209
"6973","HFC","Spain",1998,8636.06652323347,8636.06652323347,0
"6974","HFC","Spain",1999,10615.6362894306,8636.06652323347,22.9221227149134
"6975","HFC","Spain",1999,10615.6362894306,10615.6362894306,0
"6976","HFC","Spain",2000,12342.7938325729,10615.6362894306,16.2699389471541
"6977","HFC","Spain",2000,12342.7938325729,12342.7938325729,0
"6978","HFC","Spain",2001,9164.26257044901,12342.7938325729,-25.7521214827042
"6979","HFC","Spain",2001,9164.26257044901,9164.26257044901,0
"6980","HFC","Spain",2002,7877.98965113421,9164.26257044901,-14.0357492970848
"6981","HFC","Spain",2002,7877.98965113421,7877.98965113421,0
"6982","HFC","Spain",2003,10042.763104872,7877.98965113421,27.4787547280685
"6983","HFC","Spain",2003,10042.763104872,10042.763104872,0
"6984","HFC","Spain",2004,10389.4518768611,10042.763104872,3.45212536001086
"6985","HFC","Spain",2004,10389.4518768611,10389.4518768611,0
"6986","HFC","Spain",2005,11707.9038002722,10389.4518768611,12.6902933767612
"6987","HFC","Spain",2005,11707.9038002722,11707.9038002722,0
"6988","HFC","Spain",2006,14343.7387237404,11707.9038002722,22.5132950221791
"6989","HFC","Spain",2006,14343.7387237404,14343.7387237404,0
"6990","HFC","Spain",2007,16405.8859376842,14343.7387237404,14.3766367588022
"6991","HFC","Spain",2007,16405.8859376842,16405.8859376842,0
"6992","HFC","Spain",2008,17397.1242394691,16405.8859376842,6.04196753256727
"6993","HFC","Spain",2008,17397.1242394691,17397.1242394691,0
"6994","HFC","Spain",2009,15937.0988802003,17397.1242394691,-8.39233737238262
"6995","HFC","Spain",2009,15937.0988802003,15937.0988802003,0
"6996","HFC","Spain",2010,16421.799345334,15937.0988802003,3.04133436566598
"6997","HFC","Spain",2010,16421.799345334,16421.799345334,0
"6998","HFC","Spain",2011,15719.2585915145,16421.799345334,-4.27809851433312
"6999","HFC","Spain",2011,15719.2585915145,15719.2585915145,0
"7000","HFC","Spain",2012,15707.1045379292,15719.2585915145,-0.0773195091520359
"7001","HFC","Spain",2012,15707.1045379292,15707.1045379292,0
"7002","HFC","Spain",2013,15598.9791067712,15707.1045379292,-0.688385506678856
"7003","HFC","Spain",2013,15598.9791067712,15598.9791067712,0
"7004","HFC","Spain",2014,15462.8706773715,15598.9791067712,-0.872547033162044
"7005","HFC","Spain",2014,15462.8706773715,15462.8706773715,0
"7006","HFC","Spain",2015,8666.90761811438,15462.8706773715,-43.9502030447839
"7007","HFC","Spain",2015,8666.90761811438,8666.90761811438,0
"7008","HFC","Spain",2016,8420.44744807014,8666.90761811438,-2.84369213223322
"7009","HFC","Spain",2016,8420.44744807014,8420.44744807014,0
