country,gas,year,emission,population,per_capital,emission_per_capital,emission_per_pop,change_in_emission
Belarus,PFCE,2015,13915.467113697749,9470972,5819.71474778215,2.391090924001186,0.0014692754992515814,-0.37901164267634113
Belarus,PFCE,2016,13240.11317176975,9483871.5,4915.843487464,2.6933553123759233,0.0013960662764958118,-4.853261025375218
Belarus,PFCE,2017,12540.73261634235,9481846.5,5637.21856500439,2.2246312559521244,0.0013226044754407647,-5.2822853275801505
Belarus,PFCE,2018,11855.979522731379,9465304,6191.59174029738,1.9148516278242111,0.0012525725029783913,-5.460231986117305
Belarus,PFCE,2019,11185.85389093683,9435907.25,6658.08998937656,1.6800394570792268,0.001185456108731551,-5.6522165082161395
Belarus,PFCE,2020,10655.717098589159,9410259,6370.49250092413,1.672667709293025,0.001132351096668982,-4.739350232146401
Belarus,PFCE,2021,10537.330706100001,9302600,7121.00468882456,1.4797533728122518,0.0011327296353815064,-1.1110129087870786
Canada,PFCE,1990,7557901.859348676,27691138,21552.7340805461,350.6702133986138,0.2729357623131515,71625.01338477922
Canada,PFCE,1991,8033113.215312717,27667140,21863.3647650826,367.423463937362,0.2903485223016444,6.28760950866585
Canada,PFCE,1992,7578683.113065456,27498647,20967.3554365325,361.4515495769546,0.27560203645893766,-5.6569612560797236
Canada,PFCE,1993,7455583.435756155,28684764,20198.8908919601,369.1085552981402,0.25991440737515414,-1.6242884874956713
Canada,PFCE,1994,6895014.542135267,29000663,20010.4994942287,344.5698366561955,0.23775368660141552,-7.518779696468315
Canada,PFCE,1995,6346938.331628766,29302311,20688.1187552833,306.79146841265566,0.21660197148370877,-7.948876788543668
Canada,PFCE,1996,6501487.192090587,29228489,21309.2470687549,305.1016852502273,0.22243665049160039,2.435014370498227
Canada,PFCE,1997,6374164.338244989,29905948,21919.0489760861,290.80478560905016,0.21314035382677013,-1.9583650645423616
Canada,PFCE,1998,6476181.467060393,30155173,21032.5360220862,307.91253419272766,0.2147618740923951,1.6004784847372278
Canada,PFCE,1999,5370465.035869099,30401286,22316.0993933454,240.6542891393716,0.17665256120642722,-17.07358629178731
Canada,PFCE,2000,4984513.477727278,30685730,24272.9260624572,205.35280604001002,0.16243750687134634,-7.1865575059900335
Canada,PFCE,2001,4047504.696974318,30513998.5,23836.7672556006,169.80090687521107,0.13264419269648708,-18.798399983065057
Canada,PFCE,2002,3462951.5774403918,31360079,24284.376581197,142.59997846194244,0.11042547365522873,-14.442308614759721
Canada,PFCE,2003,3489892.7738200435,31644028,28323.5511575873,123.21522659368837,0.11028598425649362,0.7779836297787656
Canada,PFCE,2004,3521867.514508472,31940655,32172.5737881727,109.46800643606521,0.11026284572149418,0.9162098310954313
Canada,PFCE,2005,3838437.4213059717,32243753,36415.482488109,105.40674347949016,0.11904437493073376,8.98869436437849
Canada,PFCE,2006,2985117.0701519297,32092034.5,40555.1239799877,73.60640967649275,0.09301738318123551,-22.230930388952707
Canada,PFCE,2007,2533617.624502129,32889025,44696.0611916292,56.68547869664703,0.07703535220342132,-15.125016374209451
Canada,PFCE,2008,2600864.1805992047,33247118,46748.9650179427,55.63469008567288,0.07822825968251458,2.6541714679731974
Canada,PFCE,2009,2510315.8015341926,33628895,40918.8506604706,61.34863909946688,0.0746475851060284,-3.481472802018864
Canada,PFCE,2010,1861283.000610417,34004889,47617.91113651,39.08787588927475,0.05473574698657058,-25.854627554314714
Canada,PFCE,2011,1663562.1900600311,33908009,52233.3415561157,31.84866486615299,0.04906104012358942,-10.622823637541542
Canada,PFCE,2012,1804891.5465784553,34714222,52712.2033030208,34.24048765715361,0.0519928560282427,8.495585999903263
Canada,PFCE,2013,1624670.7192243347,35082954,52681.4641397617,30.83951339913697,0.046309404824472156,-9.985133328136328
Canada,PFCE,2014,1095305.9599407262,35437435,50940.6604337491,21.501605016786677,0.030908161381903804,-32.582895291936005
Canada,PFCE,2015,976679.970093624,35702908,43549.8504235999,22.42671239036807,0.02735575404932349,-10.830397549696688
Canada,PFCE,2016,773812.0792472127,35630608.5,42317.7861129982,18.28574106360283,0.02171762178148635,-20.771173471179555
Canada,PFCE,2017,754763.5470140097,36545236,45125.1098082187,16.726021282202918,0.020652857379659818,-2.4616483438374392
Canada,PFCE,2018,629522.9426058752,37065084,46493.6911961323,13.53996480834896,0.01698425781541127,-16.593356277420988
Canada,PFCE,2019,618149.4835123656,37601230,46411.963246769,13.318753189252309,0.016439608053044157,-1.8066790459502224
Canada,PFCE,2020,828564.5952463623,38007166,43427.8080385266,19.079125396135776,0.02180022039123786,34.03951913676354
Canada,PFCE,2021,752880.0253056409,37609239,52112.0614958113,14.447327618504525,0.020018486024288896,-9.134419980643466
Switzerland,PFCE,1990,104767.420788384,6792980,39631.586200725,2.643533374055753,0.015422895516898917,-86.08444675553022
Switzerland,PFCE,1991,88590.2052255877,6799979,39604.6828725469,2.2368618759221652,0.01302801159026928,-15.441074564078539
Switzerland,PFCE,1992,72529.8306865163,6875364,40760.3479119274,1.779421285687614,0.01054923502035911,-18.128837717640426
Switzerland,PFCE,1993,31303.61755605674,6938265,39281.8097004205,0.7968985592769583,0.004511735650923788,-56.84035484467738
Switzerland,PFCE,1994,18959.33053745636,6993795,43142.1732201952,0.4394616479028308,0.0027108787914796417,-39.434059007700725
Switzerland,PFCE,1995,15978.786615609151,7040687,50174.31391077,0.3184654730710584,0.0022694925389538196,-15.720723450434068
Switzerland,PFCE,1996,18633.14481505909,7071851,48158.892278315,0.38690974674783435,0.0026348327778765545,16.611763228986266
Switzerland,PFCE,1997,19140.57623417667,7088906,41642.2884366348,0.45964275626451284,0.0027000747695309643,2.7232730929428497
Switzerland,PFCE,1998,21518.309645953563,7110002,42750.4384961462,0.5033471094780317,0.0030264843309402113,12.422475596796833
Switzerland,PFCE,1999,28809.02236409688,7143991,41797.9763925693,0.6892444288096792,0.00403262299239975,33.881437892192004
Switzerland,PFCE,2000,54339.65274299696,7253205.666666667,38962.9365975168,1.3946498259184128,0.007491811929823529,88.62025950147311
Switzerland,PFCE,2001,32982.85785031828,7226647,39757.4689864035,0.8296015488711808,0.004564061016169502,-39.302413273943934
Switzerland,PFCE,2002,32175.69318791285,7284754,42626.9679743711,0.7548201224928327,0.004416853772675488,-2.4472247555638695
Switzerland,PFCE,2003,64302.83619291141,7339002,49528.0277771338,1.2983120685172704,0.0087617957036817,99.8491091314467
Switzerland,PFCE,2004,66153.91566187779,7389626,54941.6588432055,1.2040756878249752,0.008952268445233601,2.8786902391257825
Switzerland,PFCE,2005,45628.03344105864,7437116,56613.9204799454,0.8059507812609737,0.006135178399941407,-31.02746377966484
Switzerland,PFCE,2006,57826.06156541232,7483935,59369.3610355033,0.9740051190854475,0.007726692116568666,26.733626686126733
Switzerland,PFCE,2007,49012.85062032163,7529928,65441.223400748,0.7489598768680936,0.006509072944697696,-15.240897800244033
Switzerland,PFCE,2008,42100.243067838295,7620584.5,74664.5665548172,0.5638584004492835,0.0055245425161073005,-14.103663559648663
Switzerland,PFCE,2009,33675.61242885441,7743832,72168.2506953755,0.4666264195733419,0.004348701318527366,-20.01088360798498
Switzerland,PFCE,2010,35665.10472003015,7826949.666666667,77141.5158326887,0.46233347031167704,0.004556705516060788,5.907813244314078
Switzerland,PFCE,2011,33694.43748397142,7964278.25,91270.3684744346,0.3691717043238348,0.004230695667114773,-5.52547721793724
Switzerland,PFCE,2012,36700.70255464246,8017960.5,86559.8264959265,0.42399233039555123,0.004577311469000435,8.922140552431342
Switzerland,PFCE,2013,25882.743144875578,8114488.25,88120.1513510218,0.29372104732064164,0.0031896950673230167,-29.476164369497788
Switzerland,PFCE,2014,20636.498618007783,8213157.25,89694.1056552288,0.23007641881542923,0.0025126145755954912,-20.269275545882305
Switzerland,PFCE,2015,23602.505917148068,8304761,84782.9392174126,0.27838744604764326,0.0028420451735032552,14.372628584153773
Switzerland,PFCE,2016,18333.288353308737,8396444,83077.6456251208,0.2206765516205862,0.0021834586586069933,-22.32482255204544
Switzerland,PFCE,2017,29162.73584071774,8467985,83353.5975674271,0.34986775246415935,0.0034438813768231454,59.069858492977545
Switzerland,PFCE,2018,32697.5938345159,8525864.5,86387.3396109094,0.3784998355289864,0.003835105968962549,12.12114670278192
Switzerland,PFCE,2019,28636.62393028658,8606033,85325.7504553299,0.3356152600764824,0.003327505707947736,-12.419782094003876
Switzerland,PFCE,2020,34436.18889796032,8670300,87079.7251514925,0.39545587492440654,0.003971741335128003,20.252265007887395
Switzerland,PFCE,2021,28365.96071524192,8717439.5,93525.3661913239,0.3032969756805224,0.0032539326157918183,-17.627468012518488
European Union,PFCE,1990,21857218.88347621,638952821.5,12977.327499309975,1684.261947202796,0.03420787599335487,76954.3931259541
European Union,PFCE,1991,19959376.928803217,787869450.5,13004.021681081038,1534.8618618378043,0.02533335556561628,-8.682906845517008
European Union,PFCE,1992,16707021.164067432,504761761.5,13913.758111589363,1200.7554702385864,0.033098824907851966,-16.294876219519335
European Union,PFCE,1993,15955975.215676634,531737119.5,12782.099216990424,1248.3063184541222,0.030007262292841744,-4.495391135351574
European Union,PFCE,1994,15377494.427588975,486986022,13780.604680758732,1115.8795120986172,0.03157687024452003,-3.6254806131768444
European Union,PFCE,1995,15116631.15530827,549884468.5,16272.027294751084,928.9949482929203,0.027490558510488775,-1.696396467637054
European Union,PFCE,1996,14515703.418462973,707631670,16534.346232788164,877.9121480883136,0.02051307768413329,-3.9752755139115727
European Union,PFCE,1997,13499219.540237937,606694234,15512.411668003797,870.2205581664449,0.02225044970550674,-7.002649812561882
European Union,PFCE,1998,12723460.3511339,519754608,16075.355783680701,791.4885693572293,0.02447974516299796,-5.7466965908042695
European Union,PFCE,1999,12351381.777687361,582238123,16274.796590816813,758.9269524054592,0.02121362598870456,-2.9243504768211825
European Union,PFCE,2000,10484891.176380016,593151776,15204.190153438347,689.6053700044598,0.017676573856165972,-15.111593463001368
European Union,PFCE,2001,9352239.606539989,813917285.5,15451.470061102056,605.2653611311435,0.01149040544186844,-10.802702200587676
European Union,PFCE,2002,10978923.310633704,658898362,17003.84994927351,645.6727943016681,0.01666254454982801,17.39352040292232
European Union,PFCE,2003,8971463.679426614,608319330,21081.117261371986,425.568700567189,0.0147479510135353,-18.28466757995069
European Union,PFCE,2004,7518732.155218404,673393970.5,24413.051883317174,307.98001786726144,0.011165428389024169,-16.19280394056121
European Union,PFCE,2005,6288139.005278815,583387623.5,25753.36859623977,244.16763118891333,0.010778663708279396,-16.367030032922393
European Union,PFCE,2006,5508174.877618107,704225662,27842.35219751734,197.83439411089924,0.0078216048843987,-12.403735461412946
European Union,PFCE,2007,5168830.170918813,717471406,32637.28657756375,158.37193323761434,0.00720423159403068,-6.160746785258866
European Union,PFCE,2008,4803408.261006485,741273879.5,36132.41945581859,132.93901524861676,0.006479937299620557,-7.069721732555409
European Union,PFCE,2009,3180479.36010029,668186955,32270.631813661064,98.55646392252858,0.004759864490470769,-33.787028141683166
European Union,PFCE,2010,3249004.819019585,737824258.5,31948.513744555905,101.6950223411636,0.00440349416760141,2.1545638616291574
European Union,PFCE,2011,3402482.6887140498,1157636636.5,34507.558940079194,98.60108316042599,0.0029391629302620553,4.723842476194853
European Union,PFCE,2012,2962571.1460622563,857709531.5,32252.78806711396,91.85473019875124,0.003454049462270965,-12.929133897167766
European Union,PFCE,2013,3015518.8108137595,783112916,33733.40541350484,89.39265911192369,0.0038506820015387915,1.7872200241293545
European Union,PFCE,2014,2760858.316918593,860076037.75,34498.15338632266,80.02916231490754,0.00321001655172388,-8.444997689350995
European Union,PFCE,2015,2808685.179373934,841456355.3752227,30276.335529740438,92.76833309681626,0.0033378857518064423,1.7323186112904492
European Union,PFCE,2016,3186932.618994689,805119774.798377,30980.736591452252,102.86820036015479,0.003958333553281287,13.467064318866376
European Union,PFCE,2017,2692727.571805863,774795849.464071,33074.20388079511,81.41473583191595,0.003475402680162048,-15.507232385249544
European Union,PFCE,2018,3070737.3723480897,817933277.005223,35964.614378314334,85.38218539052818,0.003754263897406489,14.038174693205828
European Union,PFCE,2019,2282064.9043632345,728758678.873153,35492.08250723493,64.29785865335019,0.0031314411347963494,-25.683488112230968
European Union,PFCE,2020,1776638.5500674527,740533516.076844,35364.22232471368,50.23830394895689,0.0023991332080141713,-22.147764216934537
European Union,PFCE,2021,1617271.9308355856,592911581.954405,40113.903720907816,40.31699188609872,0.002727678089040862,-8.970120524842633
United Kingdom,PFCE,1990,1483661.308829743,57237493,19108.6394757798,77.64348219088458,0.02592114418480458,-8.261481539274033
United Kingdom,PFCE,1991,1243053.3429827867,56163751,19922.8931711627,62.39321429389776,0.022132662453096957,-16.217176010119108
United Kingdom,PFCE,1992,617640.5516478965,57584530,20513.4516636254,30.109050479452033,0.010725806942383597,-50.312626957276976
United Kingdom,PFCE,1993,538700.8464761537,57713889,18412.9158230875,29.256683278847667,0.009333989717382477,-12.78084882236564
United Kingdom,PFCE,1994,546409.2799665525,57862145,19735.6675430252,27.68638450031347,0.009443294574830443,1.4309302724921613
United Kingdom,PFCE,1995,533272.9159722216,58024799,23239.1434863152,22.9471846191857,0.009190431077102424,-2.404125346321897
United Kingdom,PFCE,1996,531936.901170432,58164374,24479.1072132199,21.730241080163264,0.009145407482085718,-0.2505311561443054
United Kingdom,PFCE,1997,446941.27358158195,58314249,26810.4689984955,16.67040116331656,0.0076643578755782645,-15.97851688834378
United Kingdom,PFCE,1998,435312.1419167406,58474943,28320.3996861612,15.370974518041724,0.0074444218255456975,-2.601937290698351
United Kingdom,PFCE,1999,412343.8056658791,58684427,28812.1751734911,14.31144310288866,0.007026460455443811,-5.276291203302693
United Kingdom,PFCE,2000,518656.1076267035,58886065,28310.068814729,18.32055269879316,0.008807790223828056,25.782441860414156
United Kingdom,PFCE,2001,432174.6820816712,58897130,27901.6578887239,15.489211566038485,0.00733778848106302,-16.67413615174783
United Kingdom,PFCE,2002,365481.826428161,59302620.5,30086.1024874602,12.147862175916364,0.00616299622759775,-15.431921030697204
United Kingdom,PFCE,2003,321295.6096285321,59569028,34479.6566160524,9.318410946092461,0.005393668831200873,-12.089853340030341
United Kingdom,PFCE,2004,407081.95063132304,59872061.5,40386.9152056607,10.07955048208945,0.006799197161957135,26.70012861426067
United Kingdom,PFCE,2005,366138.3828442105,60297663,42144.0130067547,8.687791140951077,0.006072181982313485,-10.057819493990145
United Kingdom,PFCE,2006,362039.7963791365,60723664,44569.2970275006,8.123076209969097,0.005962087471848479,-1.119409124286733
United Kingdom,PFCE,2007,264934.32439613825,61196177,50489.1011713163,5.24735672154631,0.004329262666132531,-26.82176737313904
United Kingdom,PFCE,2008,238155.6663133454,61697709.5,47482.694945091,5.015630780619101,0.003860040644026589,-10.10765899957627
United Kingdom,PFCE,2009,174222.6674221379,62151414.5,38840.5287061138,4.48558949185246,0.0028031971407849114,-26.84504630139255
United Kingdom,PFCE,2010,257100.69799553003,62634826.5,39697.1948100279,6.476545741478536,0.004104756289147381,47.5701766019805
United Kingdom,PFCE,2011,376372.85014966235,63217410.5,42132.3476464237,8.93310890976686,0.005953626495815775,46.39122067113408
United Kingdom,PFCE,2012,221658.79857902107,63600166.5,42413.3358283528,5.226158099803243,0.0034851921115492844,-41.1065919098894
United Kingdom,PFCE,2013,274176.1522509474,64000862.5,43331.5036203131,6.327409144473308,0.004283944646073283,23.692880232409966
United Kingdom,PFCE,2014,219211.3751137656,64452506.5,47322.1779013807,4.632317970880409,0.0034011303363937536,-20.04724943651326
United Kingdom,PFCE,2015,257223.16213203705,64992599.5,44996.3444061099,5.716534654693184,0.003957730020200793,17.340243862137275
